o_city_id,d_city_id,flow_pop
450400,320700,10
450400,320800,5
450400,320900,9
450400,321000,8
450400,321100,7
450400,321200,9
450400,321300,7
450400,330100,7
450400,330200,9
450400,330300,5
450400,330400,9
450400,330500,7
450400,330600,8
450400,330700,8
450400,330800,7
450400,330900,8
450400,331000,6
450400,331100,8
450400,340100,6
450400,340200,8
450400,340300,6
450400,340400,6
450400,340500,8
450400,340600,9
450400,340700,5
450400,340800,8
450400,341000,7
450400,341100,8
450400,341200,9
450400,341300,7
450400,341500,10
450400,341600,9
450400,341700,7
450400,341800,5
450400,350100,10
450400,350200,10
450400,350300,6
450400,350400,9
450400,350500,18
450400,350600,13
450400,350700,8
450400,350800,5
450400,350900,9
450400,360100,8
450400,360200,7
450400,360300,6
450400,360400,7
450400,360500,8
450400,360600,7
450400,360700,18
450400,360800,5
450400,360900,5
450400,361000,8
450400,361100,7
450400,370100,10
450400,370200,9
450400,370300,6
450400,370400,9
450400,370500,10
450400,370600,7
450400,370700,9
450400,370800,10
450400,370900,8
450400,371000,9
450400,371100,6
450400,371300,9
450400,371400,9
450400,371500,6
450400,371600,8
450400,371700,8
450400,410100,23
450400,410200,10
450400,410300,6
450400,410400,6
450400,410500,9
450400,410600,8
450400,410700,7
450400,410800,9
450400,410900,6
450400,411000,5
450400,411100,9
450400,411200,5
450400,411300,6
450400,411400,7
450400,411500,10
450400,411600,6
450400,411700,6
450400,419001,7
450400,420100,22
450400,420200,5
450400,420300,5
450400,420500,6
450400,420600,5
450400,420700,5
450400,420800,9
450400,420900,6
450400,421000,9
450400,421100,8
450400,421200,9
450400,421300,9
450400,422800,9
450400,429004,5
450400,429005,8
450400,429006,8
450400,429021,5
450400,430100,57
450400,430200,7
450400,430300,12
450400,430400,29
450400,430500,19
450400,430600,16
450400,430700,10
450400,430800,9
450400,430900,8
450400,431000,31
450400,431100,70
450400,431200,12
450400,431300,11
450400,433100,7
450400,440100,968
450400,440200,22
450400,440300,481
450400,440400,105
450400,440500,22
450400,440600,1203
450400,440700,319
450400,440800,243
450400,440900,484
450400,441200,698
450400,441300,136
450400,441400,13
450400,441500,12
450400,441600,19
450400,441700,132
450400,441800,85
450400,441900,777
450400,442000,496
450400,445100,9
450400,445200,19
450400,445300,634
450400,450100,615
450400,450200,329
450400,450300,400
450400,450500,67
450400,450600,30
450400,450700,216
450400,450800,1178
450400,450900,1263
450400,451000,159
450400,451100,770
450400,451200,230
450400,451300,237
450400,451400,66
450400,460100,68
450400,460200,23
450400,460300,8
450400,460400,9
450400,469001,6
450400,469002,7
450400,469005,5
450400,469006,5
450400,469007,6
450400,469021,5
450400,469022,6
450400,469023,10
450400,469024,8
450400,469025,7
450400,469026,8
450400,469027,5
450400,469028,6
450400,469029,5
450400,469030,6
450400,500000,26
450400,510100,7
450400,510300,8
450400,510400,9
450400,510500,10
450400,510600,8
450400,510700,7
450400,510800,6
450400,510900,5
450400,511000,10
450400,511100,9
450400,511300,10
450400,511400,9
450400,511500,6
450400,511600,5
450400,511700,8
450400,511800,8
450400,511900,7
450400,512000,5
450400,513200,5
450400,513300,5
450400,513400,10
450400,520100,23
450400,520200,8
450400,520300,14
450400,520400,8
450400,520500,5
450400,520600,9
450400,522300,30
450400,522600,13
450400,522700,29
450400,530100,43
450400,530300,9
450400,530400,8
450400,530500,8
450400,530600,7
450400,530700,8
450400,530800,5
450400,530900,9
450400,532300,7
450400,532500,12
450400,532600,40
450400,532800,8
450400,532900,5
450400,533100,6
450400,533300,9
450400,533400,8
450400,540100,5
450400,540200,5
450400,540300,8
450400,540400,6
450400,540500,7
450400,540600,9
450400,542500,8
450400,610100,9
450400,610200,6
450400,610300,5
450400,610400,10
450400,610500,6
450400,610600,8
450400,610700,9
450400,610800,6
450400,610900,9
450400,611000,7
450400,620100,6
450400,620200,6
450400,620300,9
450400,620400,8
450400,620500,8
450400,620600,9
450400,620700,8
450400,620800,8
450400,620900,7
450400,621000,8
450400,621100,6
450400,621200,7
450400,622900,7
450400,623000,6
450400,630100,5
450400,630200,6
450400,632200,7
450400,632300,7
450400,632500,10
450400,632600,8
450400,632700,8
450400,632800,5
450400,640100,6
450400,640200,8
450400,640300,8
450400,640400,9
450400,640500,10
450400,650100,9
450400,650200,9
450400,650400,5
450400,650500,6
450400,652300,9
450400,652700,10
450400,652800,10
450400,652900,10
450400,653000,5
450400,653100,7
450400,653200,5
450400,654000,9
450400,654200,8
450400,654300,8
450400,659001,9
450400,659002,9
450400,659005,5
450500,110000,9
450500,120000,6
450500,130100,8
450500,130200,6
450500,130300,9
450500,130400,6
450500,130500,8
450500,130600,7
450500,130700,8
450500,130800,7
450500,130900,6
450500,131000,5
450500,131100,6
450500,140100,8
450500,140200,6
450500,140300,6
450500,140400,8
450500,140500,5
450500,140600,9
450500,140700,10
450500,140800,10
450500,140900,8
450500,141000,9
450500,141100,7
450500,150100,7
450500,150200,10
450500,150300,6
450500,150400,6
450500,150500,6
450500,150600,8
450500,150700,8
450500,150800,6
450500,150900,6
450500,152200,9
450500,152500,10
450500,152900,9
450500,210100,9
450500,210200,6
450500,210300,6
450500,210400,6
450500,210500,5
450500,210600,9
450500,210700,9
450500,210800,10
450500,210900,5
450500,211000,7
450500,211100,5
450500,211200,9
450500,211300,6
450500,211400,6
450500,220100,6
450500,220200,7
450500,220300,7
450500,220400,7
450500,220500,8
450500,220600,6
450500,220700,8
450500,220800,10
450500,222400,7
450500,230100,6
450500,230200,5
450500,230300,9
450500,230400,5
450500,230500,5
450500,230600,7
450500,230700,10
450500,230800,9
450500,230900,8
450500,231000,5
450500,231100,9
450500,231200,5
450500,232700,6
450500,310000,6
450500,320100,8
450500,320200,5
450500,320300,6
450500,320400,8
450500,320500,6
450500,320600,5
450500,320700,5
450500,320800,7
450500,320900,5
450500,321000,7
450500,321100,6
450500,321200,8
450500,321300,5
450500,330100,7
450500,330200,9
450500,330300,6
450500,330400,8
450500,330500,7
450500,330600,7
450500,330700,7
450500,330800,10
450500,330900,5
450500,331000,10
450500,331100,10
450500,340100,7
450500,340200,5
450500,340300,7
450500,340400,6
450500,340500,6
450500,340600,5
450500,340700,7
450500,340800,5
450500,341000,6
450500,341100,10
450500,341200,7
450500,341300,6
450500,341500,5
450500,341600,7
450500,341700,8
450500,341800,9
450500,350100,5
450500,350200,5
450500,350300,5
450500,350400,9
450500,350500,9
450500,350600,9
450500,350700,7
450500,350800,6
450500,350900,6
450500,360100,9
450500,360200,7
450500,360300,10
450500,360400,7
450500,360500,7
450500,360600,8
450500,360700,6
450500,360800,8
450500,360900,6
450500,361000,9
450500,361100,9
450500,370100,7
450500,370200,9
450500,370300,6
450500,370400,9
450500,370500,8
450500,370600,8
450500,370700,8
450500,370800,5
450500,370900,5
450500,371000,8
450500,371100,8
450500,371300,5
450500,371400,8
450500,371500,10
450500,371600,6
450500,371700,5
450500,410100,8
450500,410200,7
450500,410300,5
450500,410400,9
450500,410500,5
450500,410600,10
450500,410700,8
450500,410800,6
450500,410900,7
450500,411000,9
450500,411100,8
450500,411200,7
450500,411300,7
450500,411400,10
450500,411500,5
450500,411600,8
450500,411700,9
450500,419001,7
450500,420100,10
450500,420200,8
450500,420300,7
450500,420500,6
450500,420600,5
450500,420700,7
450500,420800,8
450500,420900,6
450500,421000,10
450500,421100,5
450500,421200,7
450500,421300,7
450500,422800,7
450500,429004,10
450500,429005,6
450500,429006,9
450500,429021,8
450500,430100,18
450500,430200,6
450500,430300,7
450500,430400,7
450500,430500,9
450500,430600,10
450500,430700,6
450500,430800,6
450500,430900,7
450500,431000,8
450500,431100,11
450500,431200,10
450500,431300,7
450500,433100,5
450500,440100,100
450500,440200,9
450500,440300,54
450500,440400,21
450500,440500,8
450500,440600,66
450500,440700,43
450500,440800,791
450500,440900,177
450500,441200,15
450500,441300,14
450500,441400,10
450500,441500,5
450500,441600,5
450500,441700,57
450500,441800,10
450500,441900,59
450500,442000,29
450500,445100,8
450500,445200,7
450500,445300,18
450500,450100,861
450500,450200,116
450500,450300,122
450500,450400,44
450500,450600,442
450500,450700,1082
450500,450800,137
450500,450900,604
450500,451000,71
450500,451100,16
450500,451200,60
450500,451300,47
450500,451400,122
450500,460100,59
450500,460200,20
450500,460300,7
450500,460400,9
450500,469001,8
450500,469002,9
450500,469005,6
450500,469006,6
450500,469007,8
450500,469021,8
450500,469022,6
450500,469023,6
450500,469024,7
450500,469025,6
450500,469026,8
450500,469027,7
450500,469028,7
450500,469029,6
450500,469030,7
450500,500000,53
450500,510100,28
450500,510300,5
450500,510400,7
450500,510500,5
450500,510600,6
450500,510700,6
450500,510800,9
450500,510900,10
450500,511000,7
450500,511100,6
450500,511300,5
450500,511400,7
450500,511500,7
450500,511600,7
450500,511700,9
450500,511800,7
450500,511900,6
450500,512000,7
450500,513200,5
450500,513300,7
450500,513400,9
450500,520100,43
450500,520200,5
450500,520300,13
450500,520400,7
450500,520500,5
450500,520600,5
450500,522300,14
450500,522600,16
450500,522700,31
450500,530100,24
450500,530300,6
450500,530400,10
450500,530500,9
450500,530600,6
450500,530700,5
450500,530800,9
450500,530900,5
450500,532300,7
450500,532500,9
450500,532600,28
450500,532800,9
450500,532900,8
450500,533100,7
450500,533300,6
450500,533400,10
450500,540100,8
450500,540200,8
450500,540300,9
450500,540400,9
450500,540500,10
450500,540600,7
450500,542500,10
450500,610100,6
450500,610200,6
450500,610300,6
450500,610400,7
450500,610500,8
450500,610600,10
450500,610700,7
450500,610800,9
450500,610900,8
450500,611000,10
450500,620100,8
450500,620200,10
450500,620300,6
450500,620400,10
450500,620500,8
450500,620600,10
450500,620700,7
450500,620800,7
450500,620900,8
450500,621000,10
450500,621100,5
450500,621200,7
450500,622900,9
450500,623000,5
450500,630100,10
450500,630200,9
450500,632200,8
450500,632500,8
450500,632700,9
450500,632800,9
450500,640100,7
450500,640200,5
450500,640300,8
450500,640400,9
450500,640500,6
450500,650100,6
450500,650200,5
450500,650400,6
450500,650500,6
450500,652300,8
450500,652700,8
450500,652800,10
450500,652900,8
450500,653000,8
450500,653100,5
450500,653200,9
450500,654000,8
450500,654200,10
450500,654300,7
450500,659001,6
450500,659002,5
450500,659004,6
450500,659005,7
450600,110000,7
450600,120000,5
450600,130100,6
450600,130200,7
450600,130300,8
450600,130400,8
450600,130500,10
450600,130600,7
450600,130700,5
450600,130800,8
450600,130900,7
450600,131000,8
450600,131100,5
450600,140100,5
450600,140200,6
450600,140300,7
450600,140400,8
450600,140500,6
450600,140600,5
450600,140700,6
450600,140800,6
450600,140900,7
450600,141000,8
450600,141100,7
450600,150100,9
450600,150200,9
450600,150300,6
450600,150400,6
450600,150500,5
450600,150600,9
450600,150700,9
450600,150800,8
450600,150900,7
450600,152200,6
450600,152500,9
450600,152900,8
450600,210100,8
450600,210200,8
450600,210300,6
450600,210400,8
450600,210500,7
450600,210600,8
450600,210700,6
450600,210800,9
450600,210900,5
450600,211000,6
450600,211100,9
450600,211200,10
450600,211300,9
450600,211400,6
450600,220100,6
450600,220200,6
450600,220300,9
450600,220400,9
450600,220500,5
450600,220600,6
450600,220700,5
450600,220800,6
450600,222400,5
450600,230100,10
450600,230200,10
450600,230300,5
450600,230400,5
450600,230500,7
450600,230600,10
450600,230700,8
450600,230800,8
450600,230900,5
450600,231000,10
450600,231100,8
450600,231200,5
450600,232700,10
450600,310000,6
450600,320100,5
450600,320200,5
450600,320300,10
450600,320400,7
450600,320500,9
450600,320600,7
450600,320700,6
450600,320800,8
450600,320900,6
450600,321000,8
450600,321100,5
450600,321200,6
450600,321300,6
450600,330100,8
450600,330200,7
450600,330300,8
450600,330400,8
450600,330500,10
450600,330600,6
450600,330700,10
450600,330800,6
450600,330900,8
450600,331000,9
450600,331100,8
450600,340100,7
450600,340200,9
450600,340300,7
450600,340400,7
450600,340500,8
450600,340600,7
450600,340700,9
450600,340800,9
450600,341000,8
450600,341100,6
450600,341200,7
450600,341300,8
450600,341500,5
450600,341600,7
450600,341700,10
450600,341800,6
450600,350100,10
450600,350200,10
450600,350300,6
450600,350400,7
450600,350500,5
450600,350600,9
450600,350700,5
450600,350800,8
450600,350900,7
450600,360100,7
450600,360200,10
450600,360300,7
450600,360400,7
450600,360500,9
450600,360600,6
450600,360700,9
450600,360800,6
450600,360900,10
450600,361000,5
450600,361100,7
450600,370100,5
450600,370200,9
450600,370300,5
450600,370400,7
450600,370500,9
450600,370600,9
450600,370700,10
450600,370800,8
450600,370900,8
450600,371000,9
450600,371100,5
450600,371300,7
450600,371400,10
450600,371500,9
450600,371600,5
450600,371700,6
450600,410100,6
450600,410200,5
450600,410300,8
450600,410400,9
450600,410500,6
450600,410600,7
450600,410700,6
450600,410800,9
450600,410900,5
450600,411000,5
450600,411100,6
450600,411200,5
450600,411300,5
450600,411400,5
450600,411500,6
450600,411600,7
450600,411700,7
450600,419001,8
450600,420100,5
450600,420200,5
450600,420300,9
450600,420500,10
450600,420600,5
450600,420700,5
450600,420800,9
450600,420900,7
450600,421000,7
450600,421100,9
450600,421200,8
450600,421300,10
450600,422800,8
450600,429004,5
450600,429005,5
450600,429006,9
450600,429021,9
450600,430100,7
450600,430200,8
450600,430300,7
450600,430400,8
450600,430500,10
450600,430600,6
450600,430700,7
450600,430800,6
450600,430900,7
450600,431000,10
450600,431100,10
450600,431200,5
450600,431300,10
450600,433100,7
450600,440100,27
450600,440200,7
450600,440300,13
450600,440400,6
450600,440500,10
450600,440600,17
450600,440700,12
450600,440800,98
450600,440900,34
450600,441200,9
450600,441300,10
450600,441400,8
450600,441500,6
450600,441600,8
450600,441700,13
450600,441800,6
450600,441900,16
450600,442000,8
450600,445100,8
450600,445200,7
450600,445300,7
450600,450100,1066
450600,450200,85
450600,450300,44
450600,450400,22
450600,450500,300
450600,450700,775
450600,450800,44
450600,450900,87
450600,451000,71
450600,451100,7
450600,451200,34
450600,451300,30
450600,451400,269
450600,460100,8
450600,460200,8
450600,460300,8
450600,460400,6
450600,469001,8
450600,469002,5
450600,469005,8
450600,469006,5
450600,469007,6
450600,469021,5
450600,469022,7
450600,469023,5
450600,469024,9
450600,469025,5
450600,469026,10
450600,469027,5
450600,469028,5
450600,469029,9
450600,469030,10
450600,500000,15
450600,510100,5
450600,510300,5
450600,510400,8
450600,510500,8
450600,510600,5
450600,510700,7
450600,510800,9
450600,510900,5
450600,511000,5
450600,511100,10
450600,511300,5
450600,511400,7
450600,511500,5
450600,511600,5
450600,511700,10
450600,511800,8
450600,511900,8
450600,512000,10
450600,513200,5
450600,513300,9
450600,513400,8
450600,520100,13
450600,520200,5
450600,520300,6
450600,520400,8
450600,520500,5
450600,520600,5
450600,522300,5
450600,522600,7
450600,522700,13
450600,530100,17
450600,530300,9
450600,530400,5
450600,530500,8
450600,530600,10
450600,530700,5
450600,530800,8
450600,530900,8
450600,532300,6
450600,532500,7
450600,532600,24
450600,532800,6
450600,532900,6
450600,533100,8
450600,533300,5
450600,533400,5
450600,540100,7
450600,540200,6
450600,540300,8
450600,540400,7
450600,540500,7
450600,540600,9
450600,542500,7
450600,610100,10
450600,610200,9
450600,610300,7
450600,610400,7
450600,610500,5
450600,610600,9
450600,610700,6
450600,610800,5
450600,610900,7
450600,611000,5
450600,620100,5
450600,620200,6
450600,620300,6
450600,620400,10
450600,620500,9
450600,620600,8
450600,620700,7
450600,620800,9
450600,620900,6
450600,621000,7
450600,621100,7
450600,621200,8
450600,622900,5
450600,623000,5
450600,630100,10
450600,630200,8
450600,632200,10
450600,632300,7
450600,632500,6
450600,632700,5
450600,632800,7
450600,640100,7
450600,640200,5
450600,640300,7
450600,640400,5
450600,640500,9
450600,650100,6
450600,650200,9
450600,650400,5
450600,650500,7
450600,652300,8
450600,652700,7
450600,652800,6
450600,652900,8
450600,653100,6
450600,653200,6
450600,654000,5
450600,654200,5
450600,654300,9
450600,659001,6
450600,659002,8
450600,659004,5
450600,659007,10
450700,110000,5
450700,120000,10
450700,130100,7
450700,130200,7
450700,130300,8
450700,130400,5
450700,130500,6
450700,130600,10
450700,130700,5
450700,130800,7
450700,130900,7
450700,131000,10
450700,131100,7
450700,140100,7
450700,140200,10
450700,140300,8
450700,140400,6
450700,140500,5
450700,140600,7
450700,140700,8
450700,140800,5
450700,140900,8
450700,141000,8
450700,141100,7
450700,150100,9
450700,150200,6
450700,150300,8
450700,150400,9
450700,150500,6
450700,150600,9
450700,150700,8
450700,150800,5
450700,150900,10
450700,152200,5
450700,152500,9
450700,152900,10
450700,210100,5
450700,210200,6
450700,210300,5
450700,210400,5
450700,210500,7
450700,210600,8
450700,210700,5
450700,210800,6
450700,210900,6
450700,211000,9
450700,211100,5
450700,211200,7
450700,211300,7
450700,211400,7
450700,220100,6
450700,220200,10
450700,220300,10
450700,220400,9
450700,220500,9
450700,220600,9
450700,220700,9
450700,220800,5
450700,222400,5
450700,230100,6
450700,230200,10
450700,230300,10
450700,230400,5
450700,230500,9
450700,230600,5
450700,230700,7
450700,230800,6
450700,230900,6
450700,231000,5
450700,231100,7
450700,231200,10
450700,232700,6
450700,310000,7
450700,320100,5
450700,320200,6
450700,320300,10
450700,320400,6
450700,320500,7
450700,320600,10
450700,320700,9
450700,320800,9
450700,320900,9
450700,321000,10
450700,321100,6
450700,321200,5
450700,321300,9
450700,330100,7
450700,330200,5
450700,330300,6
450700,330400,10
450700,330500,8
450700,330600,7
450700,330700,6
450700,330800,7
450700,330900,8
450700,331000,5
450700,331100,7
450700,340100,7
450700,340200,7
450700,340300,5
450700,340400,10
450700,340500,9
450700,340600,6
450700,340700,5
450700,340800,5
450700,341000,9
450700,341100,8
450700,341200,10
450700,341300,5
450700,341500,8
450700,341600,10
450700,341700,8
450700,341800,8
450700,350100,6
450700,350200,10
450700,350300,5
450700,350400,6
450700,350500,9
450700,350600,9
450700,350700,9
450700,350800,8
450700,350900,7
450700,360100,5
450700,360200,8
450700,360300,5
450700,360400,7
450700,360500,9
450700,360600,7
450700,360700,10
450700,360800,9
450700,360900,5
450700,361000,9
450700,361100,6
450700,370100,6
450700,370200,8
450700,370300,5
450700,370400,5
450700,370500,7
450700,370600,9
450700,370700,9
450700,370800,6
450700,370900,8
450700,371000,9
450700,371100,10
450700,371300,6
450700,371400,9
450700,371500,9
450700,371600,8
450700,371700,9
450700,410100,6
450700,410200,8
450700,410300,10
450700,410400,5
450700,410500,5
450700,410600,9
450700,410700,9
450700,410800,8
450700,410900,9
450700,411000,6
450700,411100,8
450700,411200,5
450700,411300,7
450700,411400,10
450700,411500,9
450700,411600,8
450700,411700,5
450700,419001,7
450700,420100,5
450700,420200,5
450700,420300,6
450700,420500,5
450700,420600,5
450700,420700,8
450700,420800,9
450700,420900,10
450700,421000,5
450700,421100,5
450700,421200,5
450700,421300,7
450700,422800,8
450700,429004,10
450700,429005,6
450700,429006,6
450700,429021,8
450700,430100,15
450700,430200,7
450700,430300,9
450700,430400,6
450700,430500,8
450700,430600,9
450700,430700,9
450700,430800,9
450700,430900,5
450700,431000,8
450700,431100,10
450700,431200,9
450700,431300,9
450700,433100,5
450700,440100,139
450700,440200,10
450700,440300,53
450700,440400,14
450700,440500,5
450700,440600,115
450700,440700,42
450700,440800,377
450700,440900,123
450700,441200,20
450700,441300,16
450700,441400,9
450700,441500,6
450700,441600,6
450700,441700,36
450700,441800,9
450700,441900,144
450700,442000,66
450700,445100,9
450700,445200,9
450700,445300,24
450700,450100,2321
450700,450200,158
450700,450300,103
450700,450400,58
450700,450500,1519
450700,450600,1681
450700,450800,261
450700,450900,521
450700,451000,147
450700,451100,16
450700,451200,88
450700,451300,87
450700,451400,260
450700,460100,48
450700,460200,16
450700,460300,7
450700,460400,5
450700,469001,10
450700,469002,7
450700,469005,5
450700,469006,7
450700,469007,9
450700,469021,5
450700,469022,5
450700,469023,10
450700,469024,9
450700,469025,9
450700,469026,5
450700,469027,5
450700,469028,8
450700,469029,10
450700,469030,9
450700,500000,38
450700,510100,20
450700,510300,7
450700,510400,10
450700,510500,9
450700,510600,10
450700,510700,6
450700,510800,6
450700,510900,8
450700,511000,10
450700,511100,8
450700,511300,9
450700,511400,10
450700,511500,6
450700,511600,10
450700,511700,5
450700,511800,6
450700,511900,6
450700,512000,7
450700,513200,9
450700,513300,7
450700,513400,6
450700,520100,33
450700,520200,5
450700,520300,11
450700,520400,5
450700,520500,8
450700,520600,5
450700,522300,15
450700,522600,13
450700,522700,27
450700,530100,32
450700,530300,7
450700,530400,8
450700,530500,9
450700,530600,9
450700,530700,8
450700,530800,8
450700,530900,6
450700,532300,6
450700,532500,13
450700,532600,40
450700,532800,7
450700,532900,7
450700,533100,6
450700,533300,9
450700,533400,6
450700,540100,9
450700,540200,8
450700,540300,7
450700,540400,10
450700,540500,9
450700,540600,5
450700,542500,10
450700,610100,7
450700,610200,8
450700,610300,8
450700,610400,7
450700,610500,6
450700,610600,7
450700,610700,6
450700,610800,7
450700,610900,9
450700,611000,6
450700,620100,5
450700,620200,8
450700,620300,7
450700,620400,7
450700,620500,9
450700,620600,5
450700,620700,7
450700,620800,8
450700,620900,8
450700,621000,5
450700,621100,5
450700,621200,8
450700,622900,10
450700,623000,9
450700,630100,7
450700,630200,7
450700,632200,6
450700,632300,5
450700,632500,9
450700,632600,8
450700,632700,9
450700,632800,9
450700,640100,6
450700,640200,7
450700,640300,6
450700,640400,5
450700,640500,6
450700,650100,8
450700,650200,5
450700,650400,9
450700,650500,8
450700,652300,8
450700,652700,8
450700,652800,6
450700,652900,7
450700,653000,9
450700,653100,8
450700,653200,8
450700,654000,8
450700,654200,5
450700,654300,9
450700,659001,7
450700,659002,9
450700,659004,8
450800,110000,5
450800,120000,8
450800,130100,7
450800,130200,6
450800,130300,6
450800,130400,9
450800,130500,8
450800,130600,9
450800,130700,6
450800,130800,7
450800,130900,6
450800,131000,9
450800,131100,5
450800,140100,10
450800,140200,10
450800,140300,6
450800,140400,7
450800,140500,7
450800,140600,9
450800,140700,8
450800,140800,5
450800,140900,8
450800,141000,7
450800,141100,8
450800,150100,9
450800,150200,5
450800,150300,7
450800,150400,5
450800,150500,8
450800,150600,6
450800,150700,8
450800,150800,5
450800,150900,9
450800,152200,5
450800,152500,6
450800,152900,6
450800,210100,5
450800,210200,5
450800,210300,6
450800,210400,9
450800,210500,6
450800,210600,7
450800,210700,10
450800,210800,5
450800,210900,8
450800,211000,8
450800,211100,6
450800,211200,9
450800,211300,5
450800,211400,7
450800,220100,6
450800,220200,8
450800,220300,7
450800,220400,6
450800,220500,5
450800,220600,7
450800,220700,10
450800,220800,8
450800,222400,6
450800,230100,5
450800,230200,7
450800,230300,9
450800,230400,7
450800,230500,5
450800,230600,5
450800,230700,9
450800,230800,9
450800,230900,6
450800,231000,10
450800,231100,7
450800,231200,6
450800,232700,9
450800,310000,5
450800,320100,6
450800,320200,9
450800,320300,5
450800,320400,10
450800,320500,6
450800,320600,9
450800,320700,5
450800,320800,7
450800,320900,5
450800,321000,6
450800,321100,9
450800,321200,10
450800,321300,8
450800,330100,6
450800,330200,8
450800,330300,7
450800,330400,5
450800,330500,6
450800,330600,6
450800,330700,9
450800,330800,6
450800,330900,6
450800,331000,9
450800,331100,6
450800,340100,9
450800,340200,5
450800,340300,7
450800,340400,5
450800,340500,8
450800,340600,6
450800,340700,7
450800,340800,7
450800,341000,9
450800,341100,6
450800,341200,6
450800,341300,6
450800,341500,8
450800,341600,7
450800,341700,5
450800,341800,8
450800,350100,7
450800,350200,6
450800,350300,5
450800,350400,9
450800,350500,8
450800,350600,7
450800,350700,6
450800,350800,6
450800,350900,7
450800,360100,7
450800,360200,8
450800,360300,6
450800,360400,8
450800,360500,7
450800,360600,10
450800,360700,8
450800,360800,9
450800,360900,6
450800,361000,5
450800,361100,8
450800,370100,9
450800,370200,6
450800,370300,7
450800,370400,7
450800,370500,6
450800,370600,6
450800,370700,6
450800,370800,10
450800,370900,6
450800,371000,5
450800,371100,6
450800,371300,10
450800,371400,9
450800,371500,7
450800,371600,6
450800,371700,5
450800,410100,9
450800,410200,6
450800,410300,8
450800,410400,10
450800,410500,6
450800,410600,8
450800,410700,6
450800,410800,5
450800,410900,8
450800,411000,10
450800,411100,5
450800,411200,10
450800,411300,5
450800,411400,8
450800,411500,9
450800,411600,8
450800,411700,8
450800,419001,7
450800,420100,6
450800,420200,7
450800,420300,5
450800,420500,8
450800,420600,7
450800,420700,7
450800,420800,10
450800,420900,7
450800,421000,6
450800,421100,9
450800,421200,10
450800,421300,8
450800,422800,8
450800,429004,7
450800,429005,10
450800,429006,8
450800,429021,7
450800,430100,15
450800,430200,9
450800,430300,9
450800,430400,11
450800,430500,12
450800,430600,9
450800,430700,7
450800,430800,8
450800,430900,6
450800,431000,6
450800,431100,19
450800,431200,13
450800,431300,6
450800,433100,5
450800,440100,391
450800,440200,10
450800,440300,200
450800,440400,42
450800,440500,11
450800,440600,602
450800,440700,146
450800,440800,101
450800,440900,94
450800,441200,148
450800,441300,64
450800,441400,6
450800,441500,5
450800,441600,9
450800,441700,38
450800,441800,34
450800,441900,351
450800,442000,294
450800,445100,9
450800,445200,8
450800,445300,114
450800,450100,1822
450800,450200,633
450800,450300,219
450800,450400,795
450800,450500,245
450800,450600,57
450800,450700,412
450800,450900,1408
450800,451000,154
450800,451100,135
450800,451200,311
450800,451300,726
450800,451400,83
450800,460100,13
450800,460200,5
450800,460300,9
450800,460400,7
450800,469001,6
450800,469002,10
450800,469005,7
450800,469006,5
450800,469007,8
450800,469021,10
450800,469022,8
450800,469023,5
450800,469024,10
450800,469025,9
450800,469026,6
450800,469027,6
450800,469028,6
450800,469029,7
450800,469030,7
450800,500000,23
450800,510100,6
450800,510300,10
450800,510400,7
450800,510500,8
450800,510600,5
450800,510700,6
450800,510800,5
450800,510900,6
450800,511000,6
450800,511100,5
450800,511300,5
450800,511400,6
450800,511500,5
450800,511600,9
450800,511700,10
450800,511800,5
450800,511900,8
450800,512000,8
450800,513200,6
450800,513300,10
450800,513400,8
450800,520100,25
450800,520200,6
450800,520300,12
450800,520400,5
450800,520500,6
450800,520600,7
450800,522300,21
450800,522600,17
450800,522700,35
450800,530100,33
450800,530300,8
450800,530400,7
450800,530500,9
450800,530600,8
450800,530700,8
450800,530800,6
450800,530900,8
450800,532300,7
450800,532500,8
450800,532600,29
450800,532800,5
450800,532900,5
450800,533100,10
450800,533300,10
450800,533400,7
450800,540100,7
450800,540200,8
450800,540300,10
450800,540400,6
450800,540500,9
450800,540600,8
450800,542500,7
450800,610100,6
450800,610200,8
450800,610300,9
450800,610400,7
450800,610500,9
450800,610600,10
450800,610700,5
450800,610800,7
450800,610900,7
450800,611000,7
450800,620100,6
450800,620200,5
450800,620300,8
450800,620400,6
450800,620500,8
450800,620600,9
450800,620700,5
450800,620800,8
450800,620900,9
450800,621000,7
450800,621100,10
450800,621200,6
450800,622900,9
450800,623000,7
450800,630100,10
450800,630200,6
450800,632200,5
450800,632300,6
450800,632500,10
450800,632600,7
450800,632700,5
450800,632800,10
450800,640100,7
450800,640200,7
450800,640300,9
450800,640400,8
450800,640500,8
450800,650100,7
450800,650200,7
450800,650400,5
450800,650500,5
450800,652300,5
450800,652700,8
450800,652800,7
450800,652900,10
450800,653000,6
450800,653100,8
450800,653200,9
450800,654000,5
450800,654200,8
450800,654300,8
450800,659001,7
450800,659005,6
450900,110000,6
450900,120000,5
450900,130100,6
450900,130200,7
450900,130300,5
450900,130400,5
450900,130500,5
450900,130600,6
450900,130700,7
450900,130800,5
450900,130900,6
450900,131000,6
450900,131100,5
450900,140100,7
450900,140200,5
450900,140300,9
450900,140400,5
450900,140500,7
450900,140600,6
450900,140700,7
450900,140800,9
450900,140900,8
450900,141000,6
450900,141100,10
450900,150100,6
450900,150200,7
450900,150300,5
450900,150400,6
450900,150500,5
450900,150600,10
450900,150700,9
450900,150800,5
450900,150900,5
